RPM,TinjA,TinjB,Tinj,Prail,Vinj_cum
2385.0467289720,1027.9551401869,1996.2841121495,3024.2392523364,2176.6279089776,0.0039164677
2384.1121495327,860.6644859813,1645.0373831776,2505.7018691589,2573.4939050705,0.0039179877
2383.1775700935,888.9252336449,2104.3457943925,2993.2710280374,2220.1022892986,0.0039196670
2382.2429906542,943.3682242991,1638.9831775701,2582.3514018692,2347.0899800113,0.0039211591
2381.3084112150,778.6878504673,1359.7271028037,2138.4149532710,2146.8788846385,0.0039223376
2380.3738317757,871.2168224299,1318.7271028037,2189.9439252336,2564.6493383779,0.0039236636
2379.4392523364,1146.8897196262,1230.1700934579,2377.0598130841,2430.3612005667,0.0039250626
2378.5046728972,820.5841121495,1412.8317757009,2233.4158878505,2483.7598681354,0.0039263923
2377.5700934579,805.9962616822,1764.1570093458,2570.1532710280,2451.2829256511,0.0039279119
2376.6355140187,1169.3046728972,1794.3598130841,2963.6644859813,2352.8733252496,0.0039296265
2375.7009345794,900.3906542056,2035.9757009346,2936.3663551402,2324.9762196751,0.0039313147
2374.7663551402,980.7785046729,1776.3252336449,2757.1037383178,2399.3178270191,0.0039329265
2373.8317757009,797.6074766355,2034.3738317757,2831.9813084112,2408.3740038699,0.0039345853
2372.8971962617,1098.6514018692,1910.1822429907,3008.8336448598,2434.8184140180,0.0039363579
2371.9626168224,1136.1700934579,1878.5943925234,3014.7644859813,2538.8877087360,0.0039381737
2371.0280373832,872.5383177570,1199.7401869159,2072.2785046729,2517.6785955541,0.0039394163
2370.0934579439,926.7065420561,1955.3271028037,2882.0336448598,2606.0660617949,0.0039411761
2369.1588785047,855.2663551402,1414.3878504673,2269.6542056075,2272.2662331611,0.0039424652
2368.2242990654,1027.8093457944,2105.3514018692,3133.1607476636,2339.8607360201,0.0039442726
2367.2897196262,769.3691588785,1496.1271028037,2265.4962616822,2251.4248696436,0.0039455531
2366.3551401869,868.4523364486,1296.7626168224,2165.2149532710,2178.3822459847,0.0039467557
2365.4205607477,1073.9009345794,1478.3878504673,2552.2887850467,2498.9348075104,0.0039482801
2364.4859813084,1004.9065420561,1305.1962616822,2310.1028037383,2425.9016506681,0.0039496384
2363.5514018692,753.9728971963,1186.5028037383,1940.4757009346,2198.5787992017,0.0039507214
2362.6168224299,1058.4523364486,1521.5252336449,2579.9775700935,2572.6106730903,0.0039522862
2361.6822429907,1126.5224299065,1733.4747663551,2859.9971962617,2217.3131781534,0.0039538896
2360.7476635514,906.5271028037,1397.5626168224,2304.0897196262,2368.7461493404,0.0039552274
2359.8130841121,1057.1962616822,1250.7009345794,2307.8971962617,2579.9623971922,0.0039566292
2358.8785046729,1030.8299065421,2030.9943925234,3061.8242990654,2423.3356121347,0.0039584286
2357.9439252336,1141.2448598131,1275.6476635514,2416.8925233645,2179.6955732021,0.0039597713
2357.0093457944,985.2299065421,1322.2822429907,2307.5121495327,2224.2260964865,0.0039610672
2356.0747663551,1163.9009345794,1512.6000000000,2676.5009345794,2516.5046174790,0.0039626717
2355.1401869159,1130.4672897196,1420.1495327103,2550.6168224299,2368.3290576718,0.0039641525
2354.2056074766,1078.2261682243,1909.2607476636,2987.4869158879,2174.7628421213,0.0039658103
2353.2710280374,1174.2822429907,1357.8373831776,2532.1196261682,2526.3542273005,0.0039673314
2352.3364485981,769.2140186916,2065.3514018692,2834.5654205607,2514.0609411638,0.0039690298
2351.4018691589,985.2373831776,1232.1345794393,2217.3719626168,2416.1008408766,0.0039703308
2350.4672897196,723.9439252336,1292.7570093458,2016.7009345794,2539.1459599514,0.0039715455
2349.5327102804,1118.3775700935,1919.5682242991,3037.9457943925,2252.7552031835,0.0039732631
2348.5981308411,861.9355140187,1977.5196261682,2839.4551401869,2322.9721376888,0.0039748948
2347.6635514019,842.8112149533,1934.4747663551,2777.2859813084,2341.6055124127,0.0039764976
2346.7289719626,1145.2037383178,1365.7962616822,2511.0000000000,2305.9112720173,0.0039779349
2345.7943925234,1149.4392523364,1888.3644859813,3037.8037383178,2368.1367129099,0.0039796985
2344.8598130841,919.1850467290,1411.6056074766,2330.7906542056,2191.0750649764,0.0039809970
2343.9252336449,707.8654205607,1985.3046728972,2693.1700934579,2181.2937255658,0.0039824939
2342.9906542056,831.7616822430,2094.6336448598,2926.3953271028,2299.7435956107,0.0039841666
2342.0560747664,854.8504672897,2058.6672897196,2913.5177570093,2205.6929274789,0.0039857955
2341.1214953271,779.5934579439,1786.2757009346,2565.8691588785,2168.7610055642,0.0039872172
2340.1869158879,826.0859813084,1996.1794392523,2822.2654205607,2112.7188693067,0.0039887594
2339.2523364486,1164.9476635514,1405.8906542056,2570.8383177570,2198.0603742567,0.0039901941
2338.3177570093,778.6598130841,1346.8710280374,2125.5308411215,2548.9720329550,0.0039914769
2337.3831775701,822.7588785047,1575.3962616822,2398.1551401869,2565.3785437159,0.0039929292
2336.4485981308,740.6542056075,1301.4018691589,2042.0560747664,2393.5034474725,0.0039941214
2335.5140186916,833.7785046729,1261.1775700935,2094.9560747664,2259.4122758734,0.0039953077
2334.5794392523,894.1439252336,1792.9570093458,2687.1009345794,2498.8693351158,0.0039969127
2333.6448598131,987.1317757009,1577.5439252336,2564.6757009346,2353.3453201964,0.0039983966
2332.7102803738,947.0803738318,1285.3233644860,2232.4037383178,2204.1742188696,0.0039996443
2331.7757009346,701.8644859813,1874.7476635514,2576.6121495327,2340.8278753975,0.0040011310
2330.8411214953,878.7271028037,1459.1065420561,2337.8336448598,2217.4219885483,0.0040024417
2329.9065420561,873.7149532710,1234.8504672897,2108.5654205607,2167.6214370406,0.0040036097
2328.9719626168,954.8785046729,1898.1121495327,2852.9906542056,2405.6992594243,0.0040052799
2328.0373831776,938.1990654206,1338.6214953271,2276.8205607477,2156.4922976249,0.0040065376
2327.1028037383,1137.9532710280,1268.2710280374,2406.2242990654,2473.8955274197,0.0040079672
2326.1682242991,758.3308411215,2049.3542056075,2807.6850467290,2315.5685538250,0.0040095779
2325.2336448598,788.2542056075,1995.0504672897,2783.3046728972,2410.2817278984,0.0040112089
2324.2990654206,1069.1775700935,1629.3336448598,2698.5112149533,2286.5378996995,0.0040127467
2323.3644859813,706.3028037383,1772.7271028037,2479.0299065421,2253.0278337732,0.0040141484
2322.4299065421,701.3738317757,1261.0794392523,1962.4532710280,2455.7137122764,0.0040153098
2321.4953271028,884.4897196262,1186.2841121495,2070.7738317757,2259.6629443893,0.0040164825
2320.5607476636,942.1476635514,1174.2037383178,2116.3514018692,2521.8295135848,0.0040177526
2319.6261682243,1122.6990654206,1199.2467289720,2321.9457943925,2144.3021864162,0.0040190314
2318.6915887850,1094.4224299065,1377.3028037383,2471.7252336449,2338.3353263304,0.0040204568
2317.7570093458,781.0841121495,1951.5514018692,2732.6355140187,2090.6578755351,0.0040219416
2316.8224299065,854.9074766355,1811.7551401869,2666.6626168224,2189.1179648601,0.0040234265
2315.8878504673,875.4056074766,1841.1308411215,2716.5364485981,2485.0290541386,0.0040250443
2314.9532710280,997.7448598131,2009.3794392523,3007.1242990654,2292.1866500263,0.0040267602
2314.0186915888,728.9158878505,1517.9962616822,2246.9121495327,2432.3787946226,0.0040280832
2313.0841121495,1066.3317757009,1912.9205607477,2979.2523364486,2396.2441013341,0.0040298237
2312.1495327103,723.7028037383,1942.2056074766,2665.9084112150,2345.6558192617,0.0040313636
2311.2149532710,741.9000000000,1555.4476635514,2297.3476635514,2355.8797529598,0.0040326936
2310.2803738318,1134.3476635514,1328.4112149533,2462.7588785047,2263.0306079990,0.0040340894
2309.3457943925,1140.8168224299,2050.6990654206,3191.5158878505,2259.5517796318,0.0040358967
2308.4112149533,1078.0280373832,1318.1028037383,2396.1308411215,2165.8785689673,0.0040372234
2307.4766355140,729.1626168224,1476.7850467290,2205.9476635514,2202.6510869959,0.0040384559
2306.5420560748,989.5065420561,1344.7140186916,2334.2205607477,2255.5165369714,0.0040397765
2305.6074766355,705.5158878505,1457.1439252336,2162.6598130841,2410.6813533994,0.0040410439
2304.6728971963,769.7607476636,1905.9644859813,2675.7252336449,2326.3370112668,0.0040425827
2303.7383177570,1038.9859813084,1690.9439252336,2729.9299065421,2429.1904920151,0.0040441890
2302.8037383178,838.2205607477,1489.9140186916,2328.1345794393,2392.8662071912,0.0040455480
2301.8691588785,1045.0485981308,1482.4037383178,2527.4523364486,2120.0023498818,0.0040469316
2300.9345794393,895.0635514019,1375.9588785047,2271.0224299065,2504.0655273877,0.0040482895
2300.0000000000,920.0000000000,1515.7000000000,2435.7000000000,2400.0046148981,0.0040497136
2299.0654205607,990.8971962617,1561.0654205607,2551.9626168224,2173.0402569253,0.0040511291
2298.1308411215,1116.8915887850,1551.2383177570,2668.1299065421,2269.9013772627,0.0040526437
2297.1962616822,1061.3046728972,1966.4000000000,3027.7046728972,2331.4312146710,0.0040543869
2296.2616822430,1058.5766355140,1508.6439252336,2567.2205607477,2289.8172690580,0.0040558510
2295.3271028037,759.7532710280,2054.3177570093,2814.0710280374,2424.8074959232,0.0040575053
2294.3925233645,697.4953271028,1289.4485981308,1986.9439252336,2451.6400203401,0.0040586801
2293.4579439252,919.6766355140,1483.8672897196,2403.5439252336,2099.0658868394,0.0040599889
2292.5233644860,793.2130841121,1327.3710280374,2120.5841121495,2294.5561852846,0.0040611996
2291.5887850467,820.3887850467,1235.1663551402,2055.5551401869,2482.2891321161,0.0040624230
2290.6542056075,1083.4794392523,1873.7551401869,2957.2345794393,2266.8836647569,0.0040641006
2289.7196261682,842.6168224299,1685.2336448598,2527.8504672897,2344.1526568856,0.0040655602
2288.7850467290,1130.6598130841,1423.6242990654,2554.2841121495,2229.9591390543,0.0040669966
2287.8504672897,1034.1084112150,1933.2336448598,2967.3420560748,2080.7381639402,0.0040686049
2286.9158878505,917.0532710280,1443.0439252336,2360.0971962617,2367.1572942092,0.0040699748
2285.9813084112,1067.5532710280,1362.4448598131,2429.9981308411,2282.8868224493,0.0040713584
2285.0467289720,1044.2663551402,1599.5327102804,2643.7990654206,2211.4081743437,0.0040728385
2284.1121495327,886.2355140187,1377.3196261682,2263.5551401869,2066.2535200989,0.0040740608
2283.1775700935,990.8990654206,1356.2074766355,2347.1065420561,2418.4415262861,0.0040754386
2282.2429906542,803.3495327103,1221.0000000000,2024.3495327103,2507.8763289939,0.0040766500
2281.3084112150,1076.7775700935,1345.9719626168,2422.7495327103,2196.8258224246,0.0040780016
2280.3738317757,1067.2149532710,1915.5140186916,2982.7289719626,2308.5729494714,0.0040797100
2279.4392523364,724.8616822430,1999.0682242991,2723.9299065421,2411.8634464503,0.0040813068
2278.5046728972,1059.5046728972,2018.7551401869,3078.2598130841,2337.9453346778,0.0040830818
2277.5700934579,1095.5112149533,1359.7093457944,2455.2205607477,2131.4368717074,0.0040844297
2276.6355140187,953.9102803738,1969.2897196262,2923.2000000000,2424.3558475179,0.0040861479
2275.7009345794,814.7009345794,1925.2429906542,2739.9439252336,2226.1185436818,0.0040876873
2274.7663551402,884.8841121495,1701.5252336449,2586.4093457944,2066.7132380969,0.0040890840
2273.8317757009,1043.6887850467,1900.9233644860,2944.6121495327,2213.1572889946,0.0040907333
2272.8971962617,825.0616822430,1336.4635514019,2161.5252336449,2122.9974010997,0.0040919174
2271.9626168224,922.4168224299,1376.8093457944,2299.2261682243,2456.0798238499,0.0040932782
2271.0280373832,813.0280373832,1503.4205607477,2316.4485981308,2430.8296786283,0.0040946418
2270.0934579439,835.3943925234,2029.4635514019,2864.8579439252,2336.2537197371,0.0040962931
2269.1588785047,769.2448598131,1974.1682242991,2743.4130841121,2281.2148186316,0.0040978545
2268.2242990654,753.0504672897,1406.2990654206,2159.3495327103,2371.4797910812,0.0040991090
2267.2897196262,793.5514018692,1367.1757009346,2160.7271028037,2361.2247687627,0.0041003615
2266.3551401869,716.1682242991,1387.0093457944,2103.1775700935,2245.6077949723,0.0041015486
2265.4205607477,790.6317757009,1214.2654205607,2004.8971962617,2400.2113005700,0.0041027209
2264.4859813084,989.5803738318,1745.9186915888,2735.4990654206,2433.0547347050,0.0041043318
2263.5514018692,968.8000000000,1763.3065420561,2732.1065420561,2133.8459098327,0.0041058326
2262.6168224299,1027.2280373832,1968.4766355140,2995.7046728972,2460.0719856233,0.0041076072
2261.6822429907,968.0000000000,1635.1962616822,2603.1962616822,2273.1164179199,0.0041090860
2260.7476635514,917.8635514019,1381.3168224299,2299.1803738318,2360.8959837072,0.0041104186
2259.8130841121,745.7383177570,1543.4523364486,2289.1906542056,2143.8162955618,0.0041116793
2258.8785046729,1007.4598130841,1847.7626168224,2855.2224299065,2389.9101843554,0.0041133449
2257.9439252336,887.3719626168,1709.2635514019,2596.6355140187,2171.9378208899,0.0041147848
2257.0093457944,936.6588785047,1243.6121495327,2180.2710280374,2403.0744067217,0.0041160604
2256.0747663551,866.3327102804,1619.8616822430,2486.1943925234,2371.0485924261,0.0041175047
2255.1401869159,1023.8336448598,1806.3672897196,2830.2009345794,2337.1483723391,0.0041191363
2254.2056074766,1054.9682242991,1246.5757009346,2301.5439252336,2404.4880594437,0.0041204833
2253.2710280374,1027.4915887850,1622.3551401869,2649.8467289720,2257.5547212761,0.0041219832
2252.3364485981,876.1588785047,1673.4859813084,2549.6448598131,2465.7871222083,0.0041234953
2251.4018691589,927.5775700935,1643.5233644860,2571.1009345794,2372.0369006489,0.0041249893
2250.4672897196,965.4504672897,1955.6560747664,2921.1065420561,2472.0672438861,0.0041267240
2249.5327102804,969.5485981308,1439.7009345794,2409.2495327103,2121.4938651861,0.0041280434
2248.5981308411,789.2579439252,1735.9177570093,2525.1757009346,2273.4943311249,0.0041294781
2247.6635514019,1056.4018691589,1643.0420560748,2699.4439252336,2387.5157522708,0.0041310520
2246.7289719626,687.4990654206,1312.0897196262,1999.5887850467,2261.3320289622,0.0041321848
2245.7943925234,846.6644859813,1358.7056074766,2205.3700934579,2082.6693734360,0.0041333807
2244.8598130841,967.5345794393,1501.8112149533,2469.3457943925,2426.2371432668,0.0041348328
2243.9252336449,845.9598130841,1586.4551401869,2432.4149532710,2317.3874025385,0.0041362288
2242.9906542056,939.8130841121,1531.9626168224,2471.7757009346,2092.2194223047,0.0041375724
2242.0560747664,825.0766355140,1865.3906542056,2690.4672897196,2055.6593843170,0.0041390213
2241.1214953271,797.8392523364,1575.5084112150,2373.3476635514,2225.2680604448,0.0041403544
2240.1869158879,703.4186915888,1395.6364485981,2099.0551401869,2330.9597221493,0.0041415628
2239.2523364486,1077.0803738318,1527.1700934579,2604.2504672897,2156.2119378141,0.0041430014
2238.3177570093,944.5700934579,1497.4345794393,2442.0046728972,2438.3819943897,0.0041444411
2237.3831775701,883.7663551402,1758.5831775701,2642.3495327103,2128.4026492109,0.0041458907
2236.4485981308,1053.3672897196,1402.2532710280,2455.6205607477,2014.0598897886,0.0041471987
2235.5140186916,874.0859813084,1618.5121495327,2492.5981308411,2280.5679651964,0.0041486172
2234.5794392523,788.8065420561,1267.0065420561,2055.8130841122,2415.9633245038,0.0041498233
2233.6448598131,1025.2429906542,1958.9065420561,2984.1495327103,2449.9266503535,0.0041515872
2232.7102803738,1067.2355140187,1993.8102803738,3061.0457943925,2172.2540433185,0.0041532847
2231.7757009346,897.1738317757,1312.2841121495,2209.4579439252,2431.4173866744,0.0041545854
2230.8411214953,680.4065420561,1684.2850467290,2364.6915887850,2289.1622788411,0.0041559338
2229.9065420561,900.8822429907,1436.0598130841,2336.9420560748,2264.7583414793,0.0041572588
2228.9719626168,976.2897196262,1569.1962616822,2545.4859813084,2105.2658504741,0.0041586471
2228.0373831776,804.3214953271,1842.5869158879,2646.9084112150,2316.3010753872,0.0041601658
2227.1028037383,855.2074766355,1950.9420560748,2806.1495327103,2291.1220714204,0.0041617667
2226.1682242991,850.3962616822,1467.0448598131,2317.4411214953,2066.9158958568,0.0041630182
2225.2336448598,961.3009345794,1290.6355140187,2251.9364485981,2435.7373407970,0.0041643452
2224.2990654206,943.1028037383,1830.5981308411,2773.7009345794,2317.0412638636,0.0041659370
2223.3644859813,1098.3420560748,1476.3140186916,2574.6560747664,2068.0769735402,0.0041673279
2222.4299065421,1002.3158878505,1929.0691588785,2931.3850467290,2149.0062549149,0.0041689443
2221.4953271028,961.9074766355,1164.0635514019,2125.9710280374,2087.7805798492,0.0041700986
2220.5607476636,977.0467289720,1458.9084112150,2435.9551401869,2048.9094064071,0.0041714081
2219.6261682243,898.9485981308,1766.8224299065,2665.7710280374,2148.8294766870,0.0041728779
2218.6915887850,825.3532710280,1559.7401869159,2385.0934579439,2010.6252297002,0.0041741472
2217.7570093458,809.4813084112,1858.4803738318,2667.9616822430,2430.0155626182,0.0041757173
2216.8224299065,984.2691588785,1183.7831775701,2168.0523364486,2004.6151229499,0.0041768692
2215.8878504673,921.8093457944,1125.6710280374,2047.4803738318,2392.5568694228,0.0041780644
2214.9532710280,810.6728971963,1703.2990654206,2513.9719626168,2373.6800434572,0.0041795256
2214.0186915888,925.4598130841,1799.9971962617,2725.4570093458,2058.8972060290,0.0041809945
2213.0841121495,867.5289719626,1825.7943925234,2693.3233644860,2258.8802970793,0.0041825195
2212.1495327103,796.3738317757,1241.0158878505,2037.3897196262,2417.8237240167,0.0041837154
2211.2149532710,906.5981308411,1707.0579439252,2613.6560747664,2027.3081577995,0.0041851124
